COCNUM,year,weighted median income,weighted median rent,total population,tract count
NY-525,2017,66800.02978085406,961.7395427484175,297473.0,77.0
NY-525,2018,68560.88451848649,955.7650451862158,296108.0,77.0
NY-525,2019,71015.206515623,1013.5996122217929,295014.0,77.0
NY-525,2020,65667.86215465104,900.7158998151052,526786.0,162.0
NY-525,2021,68678.07556980394,928.970760023143,527155.0,162.0
NY-525,2022,74774.11788908868,1023.4930782477933,526673.0,162.0
NY-525,2023,77810.43420285326,1059.0856395811973,524734.0,162.0
NY-600,2007,53756.29824785738,1081.8527290872064,8078452.0,2162.0
NY-600,2008,53756.29824785738,1081.8527290872064,8078452.0,2162.0
NY-600,2009,53756.29824785738,1081.8527290872064,8078452.0,2162.0
NY-600,2010,53756.29824785738,1081.8527290872064,8078452.0,2162.0
NY-600,2011,55267.56248729853,1106.2066168203144,8128980.0,2162.0
NY-600,2012,55818.85214302676,1131.864099772405,8199221.0,2162.0
NY-600,2013,56240.063706743706,1146.6554850230361,8268999.0,2162.0
NY-600,2014,57347.6335682018,1142.5666773071432,8354889.0,2162.0
NY-600,2015,57738.579984936056,1330.3752634914817,8426743.0,2162.0
NY-600,2016,59659.32231417753,1368.2327677946046,8461961.0,2162.0
NY-600,2017,62412.338312107655,1415.5313546428115,8560072.0,2162.0
NY-600,2018,65592.71996430954,1472.7200713714453,8443713.0,2162.0
NY-600,2019,69431.75757044871,1529.2317620576302,8419316.0,2162.0
NY-600,2020,72506.14135373825,1553.3941577067606,8379552.0,2322.0
NY-600,2021,76173.93680952037,1621.103895732246,8736047.0,2322.0
NY-600,2022,82272.14733497966,1725.471809518088,8622467.0,2322.0
NY-600,2023,85410.51409982995,1773.7216051239743,8516202.0,2322.0
NY-601,2007,71764.8109957049,971.3762493584376,296152.0,79.0
NY-601,2008,71764.8109957049,971.3762493584376,296152.0,79.0
NY-601,2009,71764.8109957049,971.3762493584376,296152.0,79.0
NY-601,2010,71764.8109957049,971.3762493584376,296152.0,79.0
NY-601,2011,72578.57263796902,1044.927112740111,296842.0,79.0
NY-601,2012,72909.63903044492,1075.1472799378387,297291.0,79.0
NY-601,2013,73858.98621652067,1098.6840055819896,297385.0,79.0
NY-601,2014,74637.71700606614,1127.6827578785962,297388.0,79.0
NY-601,2015,74025.289548308,1176.1487498652873,296928.0,79.0
NY-601,2016,75310.21932039,1205.0795728358764,295905.0,79.0
NY-601,2017,78270.34359199824,1200.4923043103302,295685.0,79.0
NY-601,2018,80362.42988288295,1235.3949587266156,293894.0,79.0
NY-601,2019,84150.97551012071,1285.6454618490302,293754.0,79.0
NY-601,2020,85591.54436093812,1216.1218469358553,293524.0,82.0
NY-601,2021,89687.7234368877,1258.9459042200992,296012.0,82.0
NY-601,2022,97605.52622382929,1387.5052029399562,296467.0,82.0
NY-601,2023,100301.40475661632,1403.6723238564466,297144.0,82.0
NY-602,2007,71095.893236377,1061.3255123568008,370201.0,79.0
NY-602,2008,71095.893236377,1061.3255123568008,370201.0,79.0
NY-602,2009,71095.893236377,1061.3255123568008,370201.0,79.0
NY-602,2010,71095.893236377,1061.3255123568008,370201.0,79.0
NY-602,2011,72710.71353537744,1134.7675919028165,371833.0,79.0
NY-602,2012,73397.69072076492,1142.7424755530888,372951.0,79.0
NY-602,2013,72960.30615241427,1164.8222288193163,373902.0,79.0
NY-602,2014,72446.35108592911,1163.2738773570295,374518.0,79.0
NY-602,2015,73612.92385397354,1253.1026682010954,375384.0,79.0
NY-602,2016,73950.36341237821,1240.84947985605,376242.0,79.0
NY-602,2017,77000.79981701545,1260.8396478869515,378174.0,79.0
NY-602,2018,79848.84498991346,1306.7572568854155,378227.0,79.0
NY-602,2019,83167.64766828473,1399.5341278924452,380085.0,79.0
NY-602,2020,84504.12365046836,1402.1852820243041,382077.0,92.0
NY-602,2021,90714.6374332437,1485.985876663729,398277.0,92.0
NY-602,2022,95868.25928815138,1537.2421361938207,401237.0,92.0
NY-602,2023,98267.49215778527,1543.7281522385103,403840.0,92.0
NY-603,2007,92271.47260411485,1129.0111413629743,2804235.0,599.0
NY-603,2008,92271.47260411485,1129.0111413629743,2804235.0,599.0
NY-603,2009,92271.47260411485,1129.0111413629743,2804235.0,599.0
NY-603,2010,92271.47260411485,1129.0111413629743,2804235.0,599.0
NY-603,2011,94674.34996092631,1116.0937391782934,2812634.0,599.0
NY-603,2012,95457.18782933198,1148.9402489047504,2823329.0,599.0
NY-603,2013,96071.37138596096,1159.277662944077,2831631.0,599.0
NY-603,2014,96721.58097415676,1170.8967118366636,2843259.0,599.0
NY-603,2015,96959.26420835825,1507.4347321781825,2848517.0,599.0
NY-603,2016,99139.98758289425,1520.2937838266837,2847604.0,599.0
NY-603,2017,102636.38340738582,1597.9361678044663,2853607.0,599.0
NY-603,2018,107336.8750688079,1677.3541705872194,2837610.0,599.0
NY-603,2019,112093.27967527942,1683.973112320787,2833082.0,599.0
NY-603,2020,115001.09698380051,1638.8040336146332,2829720.0,663.0
NY-603,2021,120940.72620840192,1654.9218665662138,2906835.0,663.0
NY-603,2022,129950.02904958992,1743.5752028722325,2905893.0,663.0
NY-603,2023,135831.43220401328,1724.5282537510973,2827306.0,649.0
NY-604,2007,91076.93749277342,1153.8927136818936,934052.0,222.0
NY-604,2008,91076.93749277342,1153.8927136818936,934052.0,222.0
NY-604,2009,91076.93749277342,1153.8927136818936,934052.0,222.0
NY-604,2010,91076.93749277342,1153.8927136818936,934052.0,222.0
NY-604,2011,92199.45264101928,1186.3178532285397,938861.0,222.0
NY-604,2012,92461.74973574812,1194.5100944746757,945121.0,222.0
NY-604,2013,92671.74703724813,1245.1286218130044,950974.0,222.0
NY-604,2014,94417.28163797644,1191.1268330253906,956888.0,222.0
NY-604,2015,95831.65455416488,1455.7591386742376,962284.0,222.0
NY-604,2016,95822.20089476966,1537.4974166197292,964047.0,222.0
NY-604,2017,100379.80498191871,1586.3761702311951,969787.0,222.0
NY-604,2018,100187.9303886295,1595.2554960169577,963334.0,222.0
NY-604,2019,100794.31542564067,1622.678908975052,963571.0,222.0
NY-604,2020,102952.00192143378,1556.5625299572782,959700.0,239.0
NY-604,2021,107100.4868594413,1699.283006371639,990483.0,239.0
NY-604,2022,111463.4845855255,1774.1490049011577,988746.0,239.0
NY-604,2023,109477.44441394205,1812.6427228487032,987172.0,239.0
NY-606,2007,85003.57386704031,1187.5743941125054,305461.0,65.0
NY-606,2008,85003.57386704031,1187.5743941125054,305461.0,65.0
NY-606,2009,85003.57386704031,1187.5743941125054,305461.0,65.0
NY-606,2010,85003.57386704031,1187.5743941125054,305461.0,65.0
NY-606,2011,86392.84818680714,1235.1350548460875,308682.0,65.0
NY-606,2012,87453.85634480836,1323.443493979379,312011.0,65.0
NY-606,2013,86333.73088751988,1254.6841358559554,315069.0,65.0
NY-606,2014,86078.2369808854,1295.9158228206143,318186.0,65.0
NY-606,2015,84960.0832148381,1348.004727336227,320688.0,65.0
NY-606,2016,85803.99202521681,1398.9395119048356,322642.0,65.0
NY-606,2017,88910.14014528024,1410.3716829678765,325027.0,65.0
NY-606,2018,92083.62564645984,1455.8498575780231,323686.0,65.0
NY-606,2019,95268.24793941225,1547.3457225465597,324422.0,65.0
NY-606,2020,96076.98191954195,1454.0359487474364,325213.0,80.0
NY-606,2021,101982.75127866026,1547.6799411563666,336485.0,80.0
NY-606,2022,108090.62000557325,1711.8377237449827,337326.0,80.0
NY-606,2023,112459.40892675903,1635.9746294285646,338936.0,80.0
NY-607,2007,47646.419014492756,832.2376296296296,77625.0,24.0
NY-607,2008,47646.419014492756,832.2376296296296,77625.0,24.0
NY-607,2009,47646.419014492756,832.2376296296296,77625.0,24.0
NY-607,2010,47646.419014492756,832.2376296296296,77625.0,24.0
NY-607,2011,48320.84357794025,857.5801838742537,77553.0,24.0
NY-607,2012,47766.07273079907,889.7406645978795,77340.0,24.0
NY-607,2013,47710.59917805377,881.8139082635414,77134.0,24.0
NY-607,2014,48403.108502835144,889.9293034385892,76892.0,24.0
NY-607,2015,50492.08129175947,874.818917856675,76330.0,24.0
NY-607,2016,51921.965997520376,898.1906143659817,75818.0,24.0
NY-607,2017,53855.546758507844,902.9556232928229,75783.0,24.0
NY-607,2018,56751.75488957732,894.2092646022523,75211.0,24.0
NY-607,2019,57464.85590287023,931.1019090473401,75116.0,24.0
NY-608,2007,59040.46618375989,959.6548675471327,182782.0,47.0
NY-608,2008,59040.46618375989,959.6548675471327,182782.0,47.0
NY-608,2009,59040.46618375989,959.6548675471327,182782.0,47.0
NY-608,2010,59040.46618375989,959.6548675471327,182782.0,47.0
NY-608,2011,60643.73652235784,1018.5422034918723,182710.0,47.0
NY-608,2012,60791.796620570254,1011.6985195818448,182516.0,47.0
NY-608,2013,60655.72260360489,1039.7030139604362,182086.0,47.0
NY-608,2014,61071.648635998194,1044.1956464278242,181598.0,47.0
NY-608,2015,60951.5189409818,1037.8205681191396,181300.0,47.0
NY-608,2016,61930.71585274646,1038.844192681643,180505.0,47.0
NY-608,2017,63194.97953133588,1064.5975994981375,180129.0,47.0
NY-608,2018,65349.94993948791,1108.0219293597988,179303.0,47.0
NY-608,2019,66614.42394985027,1124.0919094394537,178665.0,47.0
NY-608,2020,69224.85452231584,1137.3714953663994,178371.0,50.0
NY-608,2021,74324.18858255161,1185.6044968162673,181862.0,50.0
NY-608,2022,81140.36169044704,1275.4047860864218,182153.0,50.0
NY-608,2023,83939.75255464212,1353.7016862602059,178205.0,49.0
OH-500,2007,54218.89433977317,755.4149457612498,802194.0,222.0
OH-500,2008,54218.89433977317,755.4149457612498,802194.0,222.0
OH-500,2009,54218.89433977317,755.4149457612498,802194.0,222.0
OH-500,2010,54218.89433977317,755.4149457612498,802194.0,222.0
OH-500,2011,55251.12462073605,750.8558603534846,801223.0,222.0
OH-500,2012,54949.574367005676,778.9107768141262,801350.0,222.0
OH-500,2013,54783.613240687315,769.6096082025618,802481.0,222.0
OH-500,2014,55401.87957379319,782.8606536764632,803272.0,222.0
OH-500,2015,55776.48992282957,795.4061731373275,804194.0,222.0
OH-500,2016,57392.67108000968,805.9718188755095,805965.0,222.0
OH-500,2017,59617.23748768089,830.0071905260646,808703.0,222.0
OH-500,2018,62323.02971046886,881.7557562032272,812037.0,222.0
OH-500,2019,64634.631032376295,900.509620951119,813589.0,222.0
OH-500,2020,66642.47056963189,912.0711384057172,815790.0,226.0
OH-500,2021,69777.7374835206,960.9815321907619,826790.0,226.0
OH-500,2022,74826.78406154136,1064.629194450452,827671.0,226.0
OH-500,2023,78448.18679805478,1062.900776442906,827878.0,226.0
OH-501,2007,47206.97033190255,675.5811695184733,444046.0,127.0
OH-501,2008,47206.97033190255,675.5811695184733,444046.0,127.0
OH-501,2009,47206.97033190255,675.5811695184733,444046.0,127.0
OH-501,2010,47206.97033190255,675.5811695184733,444046.0,127.0
OH-501,2011,46698.89803211146,696.8590718938894,442708.0,127.0
OH-501,2012,46026.4164434109,710.885421058119,441198.0,127.0
OH-501,2013,46206.22320260471,712.8212854740837,439511.0,127.0
OH-501,2014,46665.484732989935,728.1018287547898,438167.0,127.0
OH-501,2015,47069.75020228716,731.803280604959,436261.0,127.0
OH-501,2016,48409.417265409385,735.6716375344986,434800.0,127.0
OH-501,2017,50459.90760122195,780.6477305239454,433404.0,127.0
OH-501,2018,53128.595336498765,804.4485532368593,432379.0,127.0
OH-501,2019,55163.52072363385,817.2486580901967,431102.0,127.0
OH-501,2020,57021.13474887235,807.8843741503397,430319.0,168.0
OH-501,2021,61399.17936884873,879.4508223333303,431212.0,168.0
OH-501,2022,66393.75814043263,941.9227420502589,430014.0,168.0
OH-501,2023,70120.46920568726,976.6827833599224,428748.0,168.0
OH-502,2007,49931.15962127799,762.9189960002319,1293825.0,446.0
OH-502,2008,49931.15962127799,762.9189960002319,1293825.0,446.0
OH-502,2009,49931.15962127799,762.9189960002319,1293825.0,446.0
OH-502,2010,49931.15962127799,762.9189960002319,1293825.0,446.0
OH-502,2011,50671.816977481154,770.7556538308025,1285279.0,446.0
OH-502,2012,50584.26924377007,809.9709144742196,1278024.0,446.0
OH-502,2013,50791.4328461423,812.9904615440229,1272533.0,446.0
OH-502,2014,51084.39197704481,825.0598770979075,1267513.0,446.0
OH-502,2015,51369.277728035944,830.8562851639779,1263189.0,446.0
OH-502,2016,52858.07545741275,830.0275957130713,1258710.0,446.0
OH-502,2017,54767.81890105066,862.2094105221803,1257401.0,446.0
OH-502,2018,56266.441513403835,887.7233572316741,1253783.0,446.0
OH-502,2019,58236.29049878512,906.5875821976174,1247451.0,446.0
OH-502,2020,59577.200647616744,918.2462876819911,1241475.0,427.0
OH-502,2021,63536.87886998711,958.4882378031555,1263667.0,427.0
OH-502,2022,68916.10567633812,1046.1990530152314,1256620.0,427.0
OH-502,2023,70850.14763914078,1067.3829246897355,1249418.0,427.0
OH-503,2007,55021.05616303164,806.0213803857903,1170325.0,289.0
OH-503,2008,55021.05616303164,806.0213803857903,1170325.0,289.0
OH-503,2009,55021.05616303164,806.0213803857903,1170325.0,289.0
OH-503,2010,55021.05616303164,806.0213803857903,1170325.0,289.0
OH-503,2011,56310.73375181643,832.9676058598899,1183640.0,289.0
OH-503,2012,56710.27612083605,863.5521055804269,1197722.0,289.0
OH-503,2013,56888.92368458163,863.5151785544933,1212599.0,289.0
OH-503,2014,57870.4697431234,896.5644737409337,1229423.0,289.0
OH-503,2015,58650.14521963493,909.1146367445152,1247593.0,289.0
OH-503,2016,60220.86119307958,930.2227511616411,1264375.0,289.0
OH-503,2017,62282.45410300885,959.6715517100632,1286239.0,289.0
OH-503,2018,65250.520309892985,996.1257754200255,1308968.0,289.0
OH-503,2019,67851.74568766927,1026.7839136733248,1323994.0,289.0
OH-503,2020,70132.86342220858,1035.6858418205084,1336330.0,334.0
OH-503,2021,73411.57088066655,1098.1675241932196,1349035.0,334.0
OH-503,2022,79498.04685899845,1186.613905745957,1354361.0,334.0
OH-503,2023,83107.53602709323,1257.6110769099353,1357978.0,334.0
OH-504,2007,42817.81197111191,623.4203779263246,241899.0,70.0
OH-504,2008,42817.81197111191,623.4203779263246,241899.0,70.0
OH-504,2009,42817.81197111191,623.4203779263246,241899.0,70.0
OH-504,2010,42817.81197111191,623.4203779263246,241899.0,70.0
OH-504,2011,43624.53633225198,643.7661443128959,240131.0,70.0
OH-504,2012,44179.23290763241,646.1919555950863,238352.0,70.0
OH-504,2013,43948.561938633015,643.3007091839532,237033.0,70.0
OH-504,2014,43695.53617546404,662.5494828441663,235809.0,70.0
OH-504,2015,44402.26425069282,671.4758601577489,234550.0,70.0
OH-504,2016,45020.64679527069,684.7178593652769,233015.0,70.0
OH-504,2017,46386.59698003511,700.7772333809202,231857.0,70.0
OH-504,2018,48173.06022141052,675.3985216217152,231064.0,70.0
OH-504,2019,49709.23504855171,716.3964802727419,229961.0,70.0
OH-504,2020,51293.16766322904,718.1146893001593,228452.0,75.0
OH-504,2021,55358.24793489461,722.3734086027139,229044.0,75.0
OH-504,2022,59371.63351449037,798.2620943157045,227979.0,75.0
OH-504,2023,61621.21547764277,803.8956721262381,227063.0,75.0
OH-505,2007,48086.51006727504,712.9496368771248,542103.0,154.0
OH-505,2008,48086.51006727504,712.9496368771248,542103.0,154.0
OH-505,2009,48086.51006727504,712.9496368771248,542103.0,154.0
OH-505,2010,48086.51006727504,712.9496368771248,542103.0,154.0
OH-505,2011,48095.434190245614,745.3259032693268,541090.0,154.0
OH-505,2012,47298.19813269545,769.3655244029076,539280.0,154.0
OH-505,2013,46864.20012439054,752.7731446003029,540234.0,154.0
OH-505,2014,47178.313227173305,768.0991221001266,538558.0,154.0
OH-505,2015,47825.764541344375,778.4756951483287,537691.0,154.0
OH-505,2016,49386.55019968111,797.9160519766939,536856.0,154.0
OH-505,2017,51270.00754355349,812.6081714993139,536352.0,154.0
OH-505,2018,53881.29520066815,832.2292956108037,536408.0,154.0
OH-505,2019,55835.61125024009,845.5797047399366,536273.0,154.0
OH-505,2020,58725.18668156841,848.9643811120425,536850.0,157.0
OH-505,2021,61770.998569300216,891.1501957507846,540994.0,157.0
OH-505,2022,67934.17881696743,960.0607964752238,541084.0,157.0
OH-505,2023,70736.22437386274,1014.3565783244818,540776.0,157.0
OH-506,2007,53743.17128785787,749.0900211727884,543150.0,135.0
OH-506,2008,53743.17128785787,749.0900211727884,543150.0,135.0
OH-506,2009,53743.17128785787,749.0900211727884,543150.0,135.0
OH-506,2010,53743.17128785787,749.0900211727884,543150.0,135.0
OH-506,2011,54089.9295551756,783.1411423375368,542169.0,135.0
OH-506,2012,54564.553640907514,796.7453967234417,541788.0,135.0
OH-506,2013,54799.26068331881,787.46273393994,541592.0,135.0
OH-506,2014,55323.039328561084,797.1252068466232,541464.0,135.0
OH-506,2015,56261.075659734204,819.428750182247,541847.0,135.0
OH-506,2016,57552.62357491706,834.5443244201768,541372.0,135.0
OH-506,2017,59541.38079095836,881.2756863802792,541318.0,135.0
OH-506,2018,62071.9215315332,903.1152839556302,541810.0,135.0
OH-506,2019,64127.72414442839,928.3725943687261,541334.0,135.0
OH-506,2020,65736.04977903515,918.8979715611767,540810.0,138.0
OH-506,2021,70427.86966462992,973.5593053220044,540567.0,138.0
OH-506,2022,76747.16406080528,1024.813835260614,539361.0,138.0
OH-506,2023,80400.6219143001,1068.6673288891946,538087.0,138.0
OH-507,2007,51985.19969097537,691.6551800979348,6098543.0,1417.0
OH-507,2008,51985.19969097537,691.6551800979348,6098543.0,1417.0
OH-507,2009,51985.19969097537,691.6551800979348,6098543.0,1417.0
OH-507,2010,51985.19969097537,691.6551800979348,6098543.0,1417.0
OH-507,2011,52833.20770505699,718.9823837253241,6113154.0,1417.0
OH-507,2012,53146.760462229184,733.365859979014,6120254.0,1417.0
OH-507,2013,53297.91726328799,737.1842267110446,6128259.0,1417.0
OH-507,2014,53898.80101919987,745.4073403659124,6131084.0,1417.0
OH-507,2015,54546.05425223932,753.7007120490287,6135673.0,1417.0
OH-507,2016,55979.38494588474,774.2997600163986,6137086.0,1417.0
OH-507,2017,58326.341593747056,797.2889645938762,6140209.0,1417.0
OH-507,2018,60586.892718331,807.1529126919817,6151955.0,1417.0
OH-507,2019,62812.28024630765,826.1188328717811,6159289.0,1417.0
OH-507,2020,64979.15628162086,804.3829822248549,6173733.0,1547.0
OH-507,2021,69069.44605466902,837.0098041456077,6213902.0,1547.0
OH-507,2022,74995.03001368706,908.502315938859,6223394.0,1547.0
OH-507,2023,78054.40563302094,953.3946685665007,6236334.0,1547.0
OH-508,2007,48170.5452668555,646.5820176114532,376346.0,86.0
OH-508,2008,48170.5452668555,646.5820176114532,376346.0,86.0
OH-508,2009,48170.5452668555,646.5820176114532,376346.0,86.0
OH-508,2010,48170.5452668555,646.5820176114532,376346.0,86.0
OH-508,2011,48606.83403342355,667.7569641252505,376142.0,86.0
OH-508,2012,48494.69374562359,672.5006057088391,375593.0,86.0
OH-508,2013,48909.87447648582,675.5884965418758,375348.0,86.0
OH-508,2014,49327.32624436802,687.1523234423738,375090.0,86.0
OH-508,2015,50396.11541713003,701.1565954360111,374979.0,86.0
OH-508,2016,52131.316510211815,704.7579877362166,374762.0,86.0
OH-508,2017,53999.136849305185,739.5125055774795,374273.0,86.0
OH-508,2018,55454.953252560415,744.6232733114666,373475.0,86.0
OH-508,2019,57463.86130922331,751.6211802236281,372404.0,86.0
OH-508,2020,59064.99196535277,751.6259407401027,371516.0,90.0
OH-508,2021,62542.20229402848,788.7684088046286,374712.0,90.0
OH-508,2022,68074.11559891929,830.6615757925596,374199.0,90.0
OH-508,2023,70509.42589976563,872.3107308355005,373764.0,90.0
OK-500,2007,41422.811330863566,597.0878694030094,306102.0,78.0
OK-500,2008,41422.811330863566,597.0878694030094,306102.0,78.0
OK-500,2009,41422.811330863566,597.0878694030094,306102.0,78.0
OK-500,2010,41422.811330863566,597.0878694030094,306102.0,78.0
OK-500,2011,42601.6253503965,622.1481144212665,308579.0,78.0
OK-500,2012,43303.401906008505,635.2472846149134,310177.0,78.0
OK-500,2013,43769.59870571988,651.1494363618846,311370.0,78.0
OK-500,2014,44684.82628269441,677.513374912932,312974.0,78.0
OK-500,2015,45320.995056195534,700.8474337479201,313726.0,78.0
OK-500,2016,46681.44080283098,719.787540017439,314238.0,78.0
OK-500,2017,47595.263202473485,742.3076442998112,314051.0,78.0
OK-500,2018,48721.777671822456,764.3383905809955,314598.0,78.0
OK-500,2019,50908.7286560724,781.9074072895519,314258.0,78.0
OK-500,2020,52116.814761961265,781.147669574884,320242.0,93.0
OK-500,2021,54670.98687067774,817.856708644985,319133.0,93.0
OK-500,2022,58863.72076886191,870.6537739485816,319069.0,93.0
OK-500,2023,61760.90580858044,893.1390815968743,319424.0,93.0
OK-501,2007,52622.286938689824,774.0329705104585,638328.0,189.0
OK-501,2008,52622.286938689824,774.0329705104585,638328.0,189.0
OK-501,2009,52622.286938689824,774.0329705104585,638328.0,189.0
OK-501,2010,52622.286938689824,774.0329705104585,638328.0,189.0
OK-501,2011,53847.72056014587,800.3684613789111,646046.0,189.0
OK-501,2012,54167.18664852846,809.4215739532151,653501.0,189.0
OK-501,2013,54523.820605468456,835.6632958948779,661174.0,189.0
OK-501,2014,55088.81647577462,850.4942582743997,668266.0,189.0
OK-501,2015,55717.71063437638,886.061016161909,676034.0,189.0
OK-501,2016,57160.920288306435,907.0722361606764,683162.0,189.0
OK-501,2017,58913.91180098327,939.1026093150114,690756.0,189.0
OK-501,2018,60900.49941629833,964.3030358223597,697274.0,189.0
OK-501,2019,62699.51380648252,988.0236802742331,701301.0,189.0
OK-501,2020,65468.439341158926,986.3912532178377,697285.0,222.0
OK-501,2021,69019.64027091814,1039.7089975101708,712097.0,222.0
OK-501,2022,74873.90281296404,1140.6607795430937,717215.0,222.0
OK-501,2023,76960.3381760533,1171.6504401885811,722872.0,222.0
OK-502,2007,49454.08022866154,740.7776655519679,573249.0,197.0
OK-502,2008,49454.08022866154,740.7776655519679,573249.0,197.0
OK-502,2009,49454.08022866154,740.7776655519679,573249.0,197.0
OK-502,2010,49454.08022866154,740.7776655519679,573249.0,197.0
OK-502,2011,51092.87040142822,758.8969281343072,582545.0,197.0
OK-502,2012,51589.378402025395,790.2005997651033,590898.0,197.0
OK-502,2013,51937.12390383971,814.8280326892966,599707.0,197.0
OK-502,2014,53174.93819543866,821.4110437094216,609777.0,197.0
OK-502,2015,53938.636994482775,835.7093382877546,619514.0,197.0
OK-502,2016,55383.95675289119,874.5157734961942,627857.0,197.0
OK-502,2017,57558.25732083216,892.4601434881533,636847.0,197.0
OK-502,2018,59534.36047546215,928.8048835024573,644005.0,197.0
OK-502,2019,61167.98574303589,956.8853776424811,649437.0,197.0
OK-502,2020,64008.44125020211,966.9996720969626,661781.0,218.0
OK-502,2021,67334.68643553247,994.6763082316141,683499.0,218.0
OK-502,2022,72663.0301437449,1094.8949859293502,691155.0,218.0
OK-502,2023,75878.02741598328,1167.5669707463303,696528.0,218.0
OK-503,2007,50463.105871367065,660.8363699476225,613622.0,176.0
OK-503,2008,50463.105871367065,660.8363699476225,613622.0,176.0
OK-503,2009,50463.105871367065,660.8363699476225,613622.0,176.0
OK-503,2010,50463.105871367065,660.8363699476225,613622.0,176.0
OK-503,2011,52253.90431072954,692.1342227492198,620707.0,176.0
OK-503,2012,53579.09979954432,724.6924064075762,628069.0,176.0
OK-503,2013,54079.365371877735,760.3250889160249,637118.0,176.0
OK-503,2014,55211.49245072887,792.2977626733757,644698.0,176.0
OK-503,2015,56097.90866489034,794.3422751822371,653407.0,176.0
OK-503,2016,57481.07336296852,801.4391387141516,661151.0,176.0
OK-503,2017,59069.40659611383,820.5552227371394,665695.0,176.0
OK-503,2018,61253.475397659444,868.578470570373,671806.0,176.0
OK-503,2019,62997.695463637,865.494743527677,675453.0,176.0
OK-503,2020,64461.98878978173,849.5676321726725,581077.0,177.0
OK-503,2021,67417.06014068512,918.4046889168654,567935.0,177.0
OK-503,2022,72913.35676083127,980.2793962713974,570455.0,177.0
OK-503,2023,75759.73059677852,1001.2643607336933,574518.0,177.0
OK-504,2007,48913.632669439794,763.9061016412714,176936.0,44.0
OK-504,2008,48913.632669439794,763.9061016412714,176936.0,44.0
OK-504,2009,48913.632669439794,763.9061016412714,176936.0,44.0
OK-504,2010,48913.632669439794,763.9061016412714,176936.0,44.0
OK-504,2011,50486.08196309988,798.3629794423164,179349.0,44.0
OK-504,2012,51559.40075755088,808.6559055031911,182694.0,44.0
OK-504,2013,52501.59164050972,859.4114232059021,186375.0,44.0
OK-504,2014,53505.43962248207,860.8234200547158,189342.0,44.0
OK-504,2015,54087.85834902192,853.2646425349277,191753.0,44.0
OK-504,2016,55416.27787484731,876.5017446744906,194019.0,44.0
OK-504,2017,56866.695709044834,902.0508394902766,195714.0,44.0
OK-504,2018,58588.7208275904,934.3003688989784,197344.0,44.0
OK-504,2019,59878.69680965779,956.9706795464007,199383.0,44.0
OK-504,2020,62616.350686083024,951.9735110144139,202235.0,53.0
OK-504,2021,64764.624772856056,995.8793694679458,204716.0,53.0
OK-504,2022,68327.42564568688,1086.6580349458986,206834.0,53.0
OK-504,2023,71478.13443393976,1089.7807166502896,209642.0,53.0
OK-505,2007,43594.96774665009,626.6205643814261,431056.0,113.0
OK-505,2008,43594.96774665009,626.6205643814261,431056.0,113.0
OK-505,2009,43594.96774665009,626.6205643814261,431056.0,113.0
OK-505,2010,43594.96774665009,626.6205643814261,431056.0,113.0
OK-505,2011,45000.126508216585,657.7913789211327,434122.0,113.0
OK-505,2012,44706.02232014781,654.354847890201,435705.0,113.0
OK-505,2013,45295.73479022937,664.0969293665175,437597.0,113.0
OK-505,2014,45460.38820516209,700.999781247935,438853.0,113.0
OK-505,2015,45687.88611573178,676.1137161062784,440052.0,113.0
OK-505,2016,46413.16947937811,694.5916128959096,440915.0,113.0
OK-505,2017,47580.66314499209,728.4494383295345,441362.0,113.0
OK-505,2018,49462.651096411435,749.7237829640962,442489.0,113.0
OK-505,2019,51485.48396573654,761.1870127531207,444205.0,113.0
OK-505,2020,52225.26953934008,757.3770869777948,447597.0,129.0
OK-505,2021,55525.31308190751,801.3050978801188,438751.0,129.0
OK-505,2022,61012.15854647423,864.2898580268725,441492.0,129.0
OK-505,2023,63001.421639969674,895.6173741499965,444557.0,129.0
OK-506,2007,42645.124623414216,590.1348032674578,363463.0,99.0
OK-506,2008,42645.124623414216,590.1348032674578,363463.0,99.0
OK-506,2009,42645.124623414216,590.1348032674578,363463.0,99.0
OK-506,2010,42645.124623414216,590.1348032674578,363463.0,99.0
OK-506,2011,44753.07547174959,621.7901713493798,366561.0,99.0
OK-506,2012,45422.801500391775,644.7310925964586,368837.0,99.0
OK-506,2013,45097.56761614746,664.081782903956,371080.0,99.0
OK-506,2014,45608.72069604447,681.6654716829131,372390.0,99.0
OK-506,2015,46072.42750483247,689.052316902921,372480.0,99.0
OK-506,2016,47602.72818886863,702.8950786728121,371221.0,99.0
OK-506,2017,49172.31552199403,717.2637386465586,368941.0,99.0
OK-506,2018,51119.032893680596,730.535001238139,367487.0,99.0
OK-506,2019,52925.97459234185,747.9617694785205,365441.0,99.0
OK-506,2020,54120.90486582161,732.8363089675795,363844.0,112.0
OK-506,2021,56336.400271522034,769.7035577207793,357982.0,112.0
OK-506,2022,60615.82354486192,823.6130594293729,357887.0,112.0
OK-506,2023,62578.983296210696,856.2939525966749,357823.0,112.0
OK-507,2007,36834.68250348074,542.7289057690305,527905.0,140.0
OK-507,2008,36834.68250348074,542.7289057690305,527905.0,140.0
OK-507,2009,36834.68250348074,542.7289057690305,527905.0,140.0
OK-507,2010,36834.68250348074,542.7289057690305,527905.0,140.0
OK-507,2011,37628.579182018955,566.3092516620005,531137.0,140.0
OK-507,2012,38448.05895463167,583.7428358631764,533037.0,140.0
